,Elapsed Time (sec),Left Stride Interval (sec),Right Stride Interval (sec),Left Swing Interval (sec),Right Swing Interval (sec),Left Swing Interval (% of stride),Right Swing Interval (% of stride),Left Stance Interval (sec),Right Stance Interval (sec),Left Stance Interval (% of stride),Right Stance Interval (% of stride),Double Support Interval (sec),Double Support Interval (% of stride),group,participant,gait
6236,106.52,1.41,1.41,0.5233,0.51,37.12,36.17,0.8867,0.9,62.88,63.83,0.3767,26.71,control,control15,0.705
6237,107.93,1.41,1.41,0.5067,0.51,35.93,36.17,0.9033,0.9,64.07,63.83,0.3933,27.9,control,control15,0.705
6238,109.35,1.42,1.41,0.5233,0.5033,36.85,35.7,0.8967,0.9067,63.15,64.3,0.3933,27.7,control,control15,0.7075
6239,110.79,1.44,1.42,0.5467,0.51,37.96,35.92,0.8933,0.91,62.04,64.08,0.3833,26.62,control,control15,0.715
6240,112.1633,1.3733,1.4233,0.5133,0.4967,37.38,34.89,0.86,0.9267,62.62,65.11,0.3633,26.46,control,control15,0.6991499999999999
6241,113.5833,1.42,1.3967,0.5233,0.5133,36.85,36.75,0.8967,0.8833,63.15,63.25,0.3833,27.0,control,control15,0.704175
6242,115.01,1.4267,1.4267,0.5167,0.5067,36.21,35.51,0.91,0.92,63.79,64.49,0.4033,28.27,control,control15,0.71335
6243,116.4267,1.4167,1.4333,0.51,0.5267,36.0,36.74,0.9067,0.9067,64.0,63.26,0.38,26.82,control,control15,0.7125
6244,117.83,1.4033,1.4067,0.51,0.51,36.34,36.26,0.8933,0.8967,63.66,63.74,0.3833,27.32,control,control15,0.7025
6245,119.2067,1.3767,1.37,0.5033,0.5033,36.56,36.74,0.8733,0.8667,63.44,63.26,0.37,26.88,control,control15,0.686675
6246,120.5667,1.36,1.3833,0.4967,0.5033,36.52,36.39,0.8633,0.88,63.48,63.61,0.36,26.47,control,control15,0.685825
6247,121.9233,1.3567,1.3467,0.5033,0.4867,37.1,36.14,0.8533,0.86,62.9,63.86,0.3667,27.03,control,control15,0.6758500000000001
6248,123.3033,1.38,1.3533,0.5167,0.4933,37.44,36.45,0.8633,0.86,62.56,63.55,0.37,26.81,control,control15,0.683325
6249,124.6767,1.3733,1.3933,0.52,0.5033,37.86,36.12,0.8533,0.89,62.14,63.88,0.35,25.49,control,control15,0.69165
6250,126.0167,1.34,1.35,0.5,0.4933,37.31,36.54,0.84,0.8567,62.69,63.46,0.3467,25.87,control,control15,0.6725000000000001
6251,127.38,1.3633,1.3633,0.4933,0.5033,36.19,36.92,0.87,0.86,63.81,63.08,0.3667,26.89,control,control15,0.68165
6252,128.7333,1.3533,1.36,0.4933,0.49,36.45,36.03,0.86,0.87,63.55,63.97,0.37,27.34,control,control15,0.6783250000000001
6253,130.09,1.3567,1.3367,0.49,0.49,36.12,36.66,0.8667,0.8467,63.88,63.34,0.3767,27.76,control,control15,0.67335
6254,131.4467,1.3567,1.3567,0.4867,0.4967,35.87,36.61,0.87,0.86,64.13,63.39,0.3733,27.52,control,control15,0.67835
6255,132.7967,1.35,1.36,0.4933,0.49,36.54,36.03,0.8567,0.87,63.46,63.97,0.3667,27.16,control,control15,0.6775
6256,134.1733,1.3767,1.3567,0.5033,0.5033,36.56,37.1,0.8733,0.8533,63.44,62.9,0.37,26.88,control,control15,0.68335
6257,135.5833,1.41,1.4033,0.5067,0.4967,35.93,35.39,0.9033,0.9067,64.07,64.61,0.4067,28.84,control,control15,0.703325
6258,136.9833,1.4,1.4033,0.5167,0.5,36.9,35.63,0.8833,0.9033,63.1,64.37,0.3833,27.38,control,control15,0.700825
6259,138.35,1.3667,1.37,0.4933,0.49,36.1,35.77,0.8733,0.88,63.9,64.23,0.3833,28.05,control,control15,0.684175
6260,139.7033,1.3533,1.3733,0.49,0.4933,36.21,35.92,0.8633,0.88,63.79,64.08,0.37,27.34,control,control15,0.68165
6261,141.09,1.3867,1.3667,0.51,0.5133,36.78,37.56,0.8767,0.8533,63.22,62.44,0.3633,26.2,control,control15,0.68835
6262,142.4767,1.3867,1.3933,0.4967,0.49,35.82,35.17,0.89,0.9033,64.18,64.83,0.4,28.85,control,control15,0.6950000000000001
6263,143.86,1.3833,1.3867,0.51,0.5,36.87,36.06,0.8733,0.8867,63.13,63.94,0.3733,26.99,control,control15,0.6925
6264,145.23,1.37,1.3833,0.5033,0.5033,36.74,36.39,0.8667,0.88,63.26,63.61,0.3633,26.52,control,control15,0.6883250000000001
6265,146.5767,1.3467,1.3467,0.5,0.4967,37.13,36.88,0.8467,0.85,62.87,63.12,0.35,25.99,control,control15,0.67335
6266,147.9667,1.39,1.3633,0.5,0.4933,35.97,36.19,0.89,0.87,64.03,63.81,0.3967,28.54,control,control15,0.688325
6267,149.3533,1.3867,1.38,0.5033,0.4867,36.3,35.27,0.8833,0.8933,63.7,64.73,0.3967,28.61,control,control15,0.691675
6268,150.7567,1.4033,1.4267,0.5033,0.5133,35.87,35.98,0.9,0.9133,64.13,64.02,0.3867,27.55,control,control15,0.7075
6269,152.1967,1.44,1.4,0.53,0.52,36.81,37.14,0.91,0.88,63.19,62.86,0.39,27.08,control,control15,0.71
6270,153.5833,1.3867,1.41,0.4967,0.4933,35.82,34.99,0.89,0.9167,64.18,65.01,0.3967,28.61,control,control15,0.699175
6271,155.1333,1.55,1.4667,0.57,0.5433,36.77,37.05,0.98,0.9233,63.23,62.95,0.4367,28.17,control,control15,0.754175
6272,156.8367,1.7033,1.6733,0.61,0.6267,35.81,37.45,1.0933,1.0467,64.19,62.55,0.4667,27.4,control,control15,0.84415
6273,158.3433,1.5067,1.5833,0.5167,0.51,34.29,32.21,0.99,1.0733,65.71,67.79,0.48,31.86,control,control15,0.7725
6274,159.8367,1.4933,1.4867,0.54,0.53,36.16,35.65,0.9533,0.9567,63.84,64.35,0.4233,28.35,control,control15,0.745
6275,161.2867,1.45,1.4667,0.5267,0.5267,36.32,35.91,0.9233,0.94,63.68,64.09,0.3967,27.36,control,control15,0.7291749999999999
6276,162.8,1.5133,1.5,0.55,0.5533,36.34,36.89,0.9633,0.9467,63.66,63.11,0.41,27.09,control,control15,0.753325
6277,164.2167,1.4167,1.44,0.5267,0.5133,37.18,35.65,0.89,0.9267,62.82,64.35,0.3767,26.59,control,control15,0.714175
6278,165.6033,1.3867,1.3967,0.5133,0.4867,37.02,34.84,0.8733,0.91,62.98,65.16,0.3867,27.88,control,control15,0.6958500000000001
6279,167.01,1.4067,1.4,0.5,0.49,35.55,35.0,0.9067,0.91,64.45,65.0,0.4167,29.62,control,control15,0.701675
6280,168.4233,1.4133,1.41,0.5233,0.5,37.03,35.46,0.89,0.91,62.97,64.54,0.39,27.59,control,control15,0.7058249999999999
6281,169.85,1.4267,1.4467,0.51,0.5233,35.75,36.18,0.9167,0.9233,64.25,63.82,0.3933,27.57,control,control15,0.71835
6282,171.2867,1.4367,1.4367,0.5133,0.5233,35.73,36.43,0.9233,0.9133,64.27,63.57,0.4,27.84,control,control15,0.71835
6283,172.6767,1.39,1.3933,0.5133,0.5033,36.93,36.12,0.8767,0.89,63.07,63.88,0.3733,26.86,control,control15,0.6958249999999999
6284,174.09,1.4133,1.4267,0.4933,0.53,34.91,37.15,0.92,0.8967,65.09,62.85,0.39,27.59,control,control15,0.71
6285,175.49,1.4,1.3867,0.5,0.51,35.71,36.78,0.9,0.8767,64.29,63.22,0.39,27.86,control,control15,0.6966749999999999
6286,176.9467,1.4567,1.4467,0.5133,0.54,35.24,37.33,0.9433,0.9067,64.76,62.67,0.4033,27.69,control,control15,0.7258500000000001
6287,178.32,1.3733,1.3933,0.49,0.4933,35.68,35.41,0.8833,0.9,64.32,64.59,0.39,28.4,control,control15,0.69165
6288,179.6467,1.3267,1.3533,0.4833,0.4933,36.43,36.45,0.8433,0.86,63.57,63.55,0.35,26.38,control,control15,0.6699999999999999
6289,180.9867,1.34,1.3233,0.4867,0.4767,36.32,36.02,0.8533,0.8467,63.68,63.98,0.3767,28.11,control,control15,0.665825
6290,182.3433,1.3567,1.34,0.4967,0.4833,36.61,36.07,0.86,0.8567,63.39,63.93,0.3767,27.76,control,control15,0.674175
6291,183.69,1.3467,1.3667,0.4733,0.4833,35.15,35.37,0.8733,0.8833,64.85,64.63,0.39,28.96,control,control15,0.67835
6292,185.0233,1.3333,1.3133,0.4967,0.4533,37.25,34.52,0.8367,0.86,62.75,65.48,0.3833,28.75,control,control15,0.66165
6293,186.4633,1.44,1.4033,0.5167,0.51,35.88,36.34,0.9233,0.8933,64.12,63.66,0.4133,28.7,control,control15,0.710825
6294,187.86,1.3967,1.4267,0.4933,0.5033,35.32,35.28,0.9033,0.9233,64.68,64.72,0.4,28.64,control,control15,0.7058500000000001
6295,189.2633,1.4033,1.4067,0.48,0.5133,34.2,36.49,0.9233,0.8933,65.8,63.51,0.41,29.22,control,control15,0.7025
6296,190.6533,1.39,1.38,0.5167,0.4933,37.17,35.75,0.8733,0.8867,62.83,64.25,0.38,27.34,control,control15,0.6924999999999999
6297,192.0233,1.37,1.3933,0.4933,0.5033,36.01,36.12,0.8767,0.89,63.99,63.88,0.3733,27.25,control,control15,0.690825
6298,193.36,1.3367,1.3533,0.49,0.4933,36.66,36.45,0.8467,0.86,63.34,63.55,0.3533,26.43,control,control15,0.6725
6299,194.7033,1.3433,1.3433,0.4867,0.49,36.23,36.48,0.8567,0.8533,63.77,63.52,0.3667,27.3,control,control15,0.67165
6300,196.0467,1.3433,1.3333,0.4967,0.4833,36.97,36.25,0.8467,0.85,63.03,63.75,0.3633,27.05,control,control15,0.6691499999999999
6301,197.3933,1.3467,1.3533,0.4933,0.4967,36.63,36.7,0.8533,0.8567,63.37,63.3,0.3567,26.49,control,control15,0.675
6302,198.7367,1.3433,1.34,0.49,0.4867,36.48,36.32,0.8533,0.8533,63.52,63.68,0.3667,27.3,control,control15,0.670825
6303,200.0767,1.34,1.33,0.5,0.4767,37.31,35.84,0.84,0.8533,62.69,64.16,0.3633,27.11,control,control15,0.6675
6304,201.3933,1.3167,1.3433,0.48,0.4767,36.46,35.48,0.8367,0.8667,63.54,64.52,0.36,27.34,control,control15,0.665
6305,202.7433,1.35,1.3367,0.4833,0.4867,35.8,36.41,0.8667,0.85,64.2,63.59,0.38,28.15,control,control15,0.671675
6306,204.0633,1.32,1.3433,0.4733,0.4967,35.86,36.97,0.8467,0.8467,64.14,63.03,0.35,26.52,control,control15,0.665825
6307,205.4167,1.3533,1.3267,0.4867,0.4867,35.96,36.68,0.8667,0.84,64.04,63.32,0.38,28.08,control,control15,0.6699999999999999
6308,206.7633,1.3467,1.34,0.4967,0.4867,36.88,36.32,0.85,0.8533,63.12,63.68,0.3633,26.98,control,control15,0.671675
6309,208.1033,1.34,1.3633,0.49,0.5033,36.57,36.92,0.85,0.86,63.43,63.08,0.3467,25.87,control,control15,0.675825
6310,209.4367,1.3333,1.3467,0.4667,0.5,35.0,37.13,0.8667,0.8467,65.0,62.87,0.3667,27.5,control,control15,0.6699999999999999
6311,210.7733,1.3367,1.3167,0.4667,0.4733,34.91,35.95,0.87,0.8433,65.09,64.05,0.3967,29.68,control,control15,0.66335
6312,212.1233,1.35,1.34,0.49,0.5033,36.3,37.56,0.86,0.8367,63.7,62.44,0.3567,26.42,control,control15,0.6725000000000001
6313,213.47,1.3467,1.3633,0.47,0.51,34.9,37.41,0.8767,0.8533,65.1,62.59,0.3667,27.23,control,control15,0.6775
6314,214.8,1.33,1.33,0.4867,0.4867,36.59,36.59,0.8433,0.8433,63.41,63.41,0.3567,26.82,control,control15,0.665
6315,216.13,1.33,1.32,0.4767,0.4833,35.84,36.62,0.8533,0.8367,64.16,63.38,0.37,27.82,control,control15,0.6625000000000001
6316,217.4733,1.3433,1.3467,0.4867,0.4933,36.23,36.63,0.8567,0.8533,63.77,63.37,0.3633,27.05,control,control15,0.6725
6317,218.8267,1.3533,1.3433,0.4933,0.4867,36.45,36.23,0.86,0.8567,63.55,63.77,0.3733,27.59,control,control15,0.67415
6318,220.1667,1.34,1.35,0.4867,0.4933,36.32,36.54,0.8533,0.8567,63.68,63.46,0.36,26.87,control,control15,0.6725000000000001
6319,221.53,1.3633,1.3367,0.4833,0.4833,35.45,36.16,0.88,0.8533,64.55,63.84,0.3967,29.1,control,control15,0.675
6320,222.9033,1.3733,1.3767,0.48,0.49,34.95,35.59,0.8933,0.8867,65.05,64.41,0.4033,29.37,control,control15,0.6875
6321,224.3367,1.4333,1.3933,0.5233,0.49,36.51,35.17,0.91,0.9033,63.49,64.83,0.42,29.3,control,control15,0.70665
6322,226.1933,1.8567,1.5367,0.8233,0.5867,44.34,38.18,1.0333,0.95,55.66,61.82,0.4467,24.06,control,control15,0.8483499999999999
6323,227.6433,1.45,1.7967,0.5033,0.5133,34.71,28.57,0.9467,1.2833,65.29,71.43,0.4333,29.89,control,control15,0.8116749999999999
6324,228.9967,1.3533,1.3733,0.4933,0.49,36.45,35.68,0.86,0.8833,63.55,64.32,0.37,27.34,control,control15,0.68165
6325,230.3733,1.3767,1.3733,0.4967,0.5,36.08,36.41,0.88,0.8733,63.92,63.59,0.38,27.6,control,control15,0.6875
6326,231.76,1.3867,1.3733,0.49,0.49,35.34,35.68,0.8967,0.8833,64.66,64.32,0.4067,29.33,control,control15,0.69
6327,233.16,1.4,1.39,0.4933,0.49,35.24,35.25,0.9067,0.9,64.76,64.75,0.4167,29.76,control,control15,0.6975
6328,234.5767,1.4167,1.4167,0.5,0.51,35.29,36.0,0.9167,0.9067,64.71,64.0,0.4067,28.71,control,control15,0.70835
6329,235.9567,1.38,1.4167,0.4833,0.5033,35.02,35.53,0.8967,0.9133,64.98,64.47,0.3933,28.5,control,control15,0.699175
6330,237.2967,1.34,1.3467,0.4733,0.4833,35.32,35.89,0.8667,0.8633,64.68,64.11,0.3833,28.61,control,control15,0.671675
6331,238.6433,1.3467,1.34,0.4767,0.48,35.4,35.82,0.87,0.86,64.6,64.18,0.39,28.96,control,control15,0.671675
6332,239.9867,1.3433,1.3333,0.4933,0.48,36.72,36.0,0.85,0.8533,63.28,64.0,0.37,27.54,control,control15,0.6691499999999999
6333,241.3633,1.3767,1.3633,0.4967,0.4867,36.08,35.7,0.88,0.8767,63.92,64.3,0.3933,28.57,control,control15,0.685
6334,242.75,1.3867,1.39,0.51,0.4967,36.78,35.73,0.8767,0.8933,63.22,64.27,0.38,27.4,control,control15,0.694175
6335,244.1,1.35,1.3433,0.5067,0.47,37.53,34.99,0.8433,0.8733,62.47,65.01,0.3733,27.65,control,control15,0.673325
6336,245.47,1.37,1.3633,0.5,0.4767,36.5,34.96,0.87,0.8867,63.5,65.04,0.3933,28.71,control,control15,0.683325
6337,246.8067,1.3367,1.37,0.47,0.4733,35.16,34.55,0.8667,0.8967,64.84,65.45,0.3933,29.43,control,control15,0.676675
6338,248.19,1.3833,1.3533,0.5,0.4967,36.14,36.7,0.8833,0.8567,63.86,63.3,0.3867,27.95,control,control15,0.68415
6339,249.5533,1.3633,1.37,0.4933,0.47,36.19,34.31,0.87,0.9,63.81,65.69,0.4,29.34,control,control15,0.683325
6340,250.91,1.3567,1.3667,0.4967,0.4833,36.61,35.37,0.86,0.8833,63.39,64.63,0.3767,27.76,control,control15,0.68085
6341,252.2467,1.3367,1.3733,0.4633,0.4967,34.66,36.17,0.8733,0.8767,65.34,63.83,0.3767,28.18,control,control15,0.6775
6342,253.61,1.3633,1.3367,0.4767,0.4833,34.96,36.16,0.8867,0.8533,65.04,63.84,0.4033,29.58,control,control15,0.675
6343,254.9733,1.3633,1.3667,0.4867,0.4967,35.7,36.34,0.8767,0.87,64.3,63.66,0.38,27.87,control,control15,0.6825
6344,256.37,1.3967,1.3667,0.4933,0.4867,35.32,35.61,0.9033,0.88,64.68,64.39,0.4167,29.83,control,control15,0.69085
6345,257.7533,1.3833,1.3933,0.4933,0.4933,35.66,35.41,0.89,0.9,64.34,64.59,0.3967,28.67,control,control15,0.69415
6346,259.11,1.3567,1.3667,0.4833,0.4833,35.63,35.37,0.8733,0.8833,64.37,64.63,0.39,28.75,control,control15,0.68085
6347,260.4367,1.3267,1.3533,0.47,0.4867,35.43,35.96,0.8567,0.8667,64.57,64.04,0.37,27.89,control,control15,0.6699999999999999
6348,261.8367,1.4,1.36,0.4967,0.51,35.48,37.5,0.9033,0.85,64.52,62.5,0.3933,28.1,control,control15,0.69
6349,263.1867,1.35,1.3767,0.48,0.4933,35.56,35.84,0.87,0.8833,64.44,64.16,0.3767,27.9,control,control15,0.681675
6350,264.53,1.3433,1.3533,0.4733,0.4933,35.24,36.45,0.87,0.86,64.76,63.55,0.3767,28.04,control,control15,0.67415
6351,265.86,1.33,1.3233,0.49,0.4767,36.84,36.02,0.84,0.8467,63.16,63.98,0.3633,27.32,control,control15,0.6633249999999999
6352,267.24,1.38,1.3467,0.4967,0.4933,35.99,36.63,0.8833,0.8533,64.01,63.37,0.39,28.26,control,control15,0.681675
6353,268.63,1.39,1.39,0.4967,0.4967,35.73,35.73,0.8933,0.8933,64.27,64.27,0.3967,28.54,control,control15,0.695
6354,269.9933,1.3633,1.38,0.49,0.4933,35.94,35.75,0.8733,0.8867,64.06,64.25,0.38,27.87,control,control15,0.6858249999999999
6355,271.3767,1.3833,1.3833,0.4833,0.49,34.94,35.42,0.9,0.8933,65.06,64.58,0.41,29.64,control,control15,0.69165
6356,272.7167,1.34,1.3567,0.48,0.49,35.82,36.12,0.86,0.8667,64.18,63.88,0.37,27.61,control,control15,0.674175
6357,274.16,1.4433,1.3767,0.53,0.5267,36.72,38.26,0.9133,0.85,63.28,61.74,0.3867,26.79,control,control15,0.7050000000000001
6358,275.6133,1.4533,1.4533,0.4933,0.52,33.94,35.78,0.96,0.9333,66.06,64.22,0.44,30.28,control,control15,0.72665
6359,277.0633,1.45,1.4733,0.5133,0.5267,35.4,35.75,0.9367,0.9467,64.6,64.25,0.41,28.28,control,control15,0.7308250000000001
6360,278.43,1.3667,1.41,0.49,0.51,35.85,36.17,0.8767,0.9,64.15,63.83,0.3667,26.83,control,control15,0.694175
6361,279.8233,1.3933,1.3567,0.5067,0.5067,36.36,37.35,0.8867,0.85,63.64,62.65,0.38,27.27,control,control15,0.6875
6362,281.1933,1.37,1.39,0.4833,0.4967,35.28,35.73,0.8867,0.8933,64.72,64.27,0.39,28.47,control,control15,0.69
6363,282.5633,1.37,1.3667,0.5,0.4933,36.5,36.1,0.87,0.8733,63.5,63.9,0.3767,27.49,control,control15,0.684175
6364,283.9733,1.41,1.3867,0.5033,0.4967,35.7,35.82,0.9067,0.89,64.3,64.18,0.41,29.08,control,control15,0.699175
6365,285.36,1.3867,1.4067,0.4867,0.4933,35.1,35.07,0.9,0.9133,64.9,64.93,0.4067,29.33,control,control15,0.69835
6366,286.7367,1.3767,1.3733,0.4967,0.4967,36.08,36.17,0.88,0.8767,63.92,63.83,0.3833,27.85,control,control15,0.6875
6367,288.09,1.3533,1.3667,0.4967,0.4967,36.7,36.34,0.8567,0.87,63.3,63.66,0.36,26.6,control,control15,0.6799999999999999
6368,289.45,1.36,1.3633,0.48,0.4967,35.29,36.43,0.88,0.8667,64.71,63.57,0.3833,28.19,control,control15,0.680825
6369,290.8333,1.3833,1.3767,0.4767,0.5,34.46,36.32,0.9067,0.8767,65.54,63.68,0.4067,29.4,control,control15,0.69
6370,292.2233,1.39,1.3933,0.4833,0.5067,34.77,36.36,0.9067,0.8867,65.23,63.64,0.4,28.78,control,control15,0.6958249999999999
6371,293.5967,1.3733,1.3667,0.49,0.4933,35.68,36.1,0.8833,0.8733,64.32,63.9,0.39,28.4,control,control15,0.685
6372,295.0267,1.43,1.3933,0.5233,0.4967,36.6,35.65,0.9067,0.8967,63.4,64.35,0.41,28.67,control,control15,0.7058249999999999
6373,296.5133,1.4867,1.4833,0.4967,0.5433,33.41,36.63,0.99,0.94,66.59,63.37,0.4467,30.04,control,control15,0.7424999999999999
6374,297.83,1.3167,1.4167,0.47,0.4333,35.7,30.59,0.8467,0.9833,64.3,69.41,0.4133,31.39,control,control15,0.68335
6375,299.2533,1.4233,1.3567,0.4667,0.5233,32.79,38.57,0.9567,0.8333,67.21,61.43,0.4333,30.44,control,control15,0.6950000000000001
6376,22.3867,1.0767,1.1033,0.37,0.3667,34.37,33.23,0.7067,0.7367,65.63,66.77,0.34,31.58,control,control16,0.5449999999999999
6377,23.5033,1.1167,1.1067,0.39,0.4133,34.93,37.35,0.7267,0.6933,65.07,62.65,0.3133,28.06,control,control16,0.55585
6378,24.6033,1.1,1.0967,0.3633,0.3967,33.03,36.17,0.7367,0.7,66.97,63.83,0.34,30.91,control,control16,0.549175
6379,25.7,1.0967,1.0967,0.3733,0.4033,34.04,36.78,0.7233,0.6933,65.96,63.22,0.32,29.18,control,control16,0.54835
6380,26.8133,1.1133,1.1133,0.3933,0.41,35.33,36.83,0.72,0.7033,64.67,63.17,0.31,27.84,control,control16,0.55665
6381,27.91,1.0967,1.0767,0.3833,0.36,34.95,33.44,0.7133,0.7167,65.05,66.56,0.3533,32.22,control,control16,0.54335
6382,29.0467,1.1367,1.13,0.41,0.4067,36.07,35.99,0.7267,0.7233,63.93,64.01,0.32,28.15,control,control16,0.566675
6383,30.18,1.1333,1.1467,0.38,0.4133,33.53,36.05,0.7533,0.7333,66.47,63.95,0.34,30.0,control,control16,0.5700000000000001
6384,31.2667,1.0867,1.1033,0.3767,0.37,34.66,33.53,0.71,0.7333,65.34,66.47,0.34,31.29,control,control16,0.5475
6385,32.3567,1.09,1.0733,0.41,0.3967,37.61,36.96,0.68,0.6767,62.39,63.04,0.2833,25.99,control,control16,0.540825
6386,33.44,1.0833,1.11,0.3833,0.41,35.38,36.94,0.7,0.7,64.62,63.06,0.29,26.77,control,control16,0.548325
6387,34.5233,1.0833,1.0767,0.3667,0.3867,33.85,35.91,0.7167,0.69,66.15,64.09,0.33,30.46,control,control16,0.54
6388,35.6033,1.08,1.08,0.3633,0.39,33.64,36.11,0.7167,0.69,66.36,63.89,0.3267,30.25,control,control16,0.54
6389,36.65,1.0467,1.0567,0.3867,0.3867,36.94,36.59,0.66,0.67,63.06,63.41,0.2733,26.11,control,control16,0.5258499999999999
6390,37.7033,1.0533,1.0567,0.3833,0.3633,36.39,34.38,0.67,0.6933,63.61,65.62,0.3067,29.11,control,control16,0.5275
6391,38.7533,1.05,1.06,0.38,0.3867,36.19,36.48,0.67,0.6733,63.81,63.52,0.2833,26.98,control,control16,0.5275000000000001
6392,39.84,1.0867,1.06,0.3567,0.3633,32.82,34.28,0.73,0.6967,67.18,65.72,0.3667,33.74,control,control16,0.536675
6393,40.87,1.03,1.0733,0.3633,0.3567,35.28,33.23,0.6667,0.7167,64.72,66.77,0.31,30.1,control,control16,0.525825
6394,41.8967,1.0267,1.01,0.3567,0.35,34.74,34.65,0.67,0.66,65.26,65.35,0.32,31.17,control,control16,0.5091749999999999
6395,42.9567,1.06,1.0467,0.3633,0.3733,34.28,35.67,0.6967,0.6733,65.72,64.33,0.3233,30.5,control,control16,0.526675
6396,44.01,1.0533,1.0567,0.36,0.3867,34.18,36.59,0.6933,0.67,65.82,63.41,0.3067,29.11,control,control16,0.5275
6397,45.0633,1.0533,1.05,0.39,0.39,37.03,37.14,0.6633,0.66,62.97,62.86,0.2733,25.95,control,control16,0.525825
6398,46.13,1.0667,1.0533,0.3667,0.36,34.38,34.18,0.7,0.6933,65.62,65.82,0.34,31.88,control,control16,0.53
6399,47.2333,1.1033,1.09,0.3833,0.4033,34.74,37.0,0.72,0.6867,65.26,63.0,0.3167,28.7,control,control16,0.548325
6400,48.3,1.0667,1.09,0.3933,0.3967,36.88,36.39,0.6733,0.6933,63.12,63.61,0.2767,25.94,control,control16,0.539175
6401,49.3933,1.0933,1.09,0.3733,0.41,34.15,37.61,0.72,0.68,65.85,62.39,0.31,28.35,control,control16,0.545825
6402,50.4533,1.06,1.0633,0.36,0.3567,33.96,33.54,0.7,0.7067,66.04,66.46,0.3433,32.39,control,control16,0.530825
6403,51.5567,1.1033,1.0667,0.4,0.3667,36.25,34.38,0.7033,0.7,63.75,65.62,0.3367,30.51,control,control16,0.5425
6404,52.6567,1.1,1.1067,0.3667,0.3867,33.33,34.94,0.7333,0.72,66.67,65.06,0.3467,31.52,control,control16,0.551675
6405,53.7433,1.0867,1.1067,0.3567,0.37,32.82,33.43,0.73,0.7367,67.18,66.57,0.36,33.13,control,control16,0.54835
6406,54.82,1.0767,1.08,0.4,0.3967,37.15,36.73,0.6767,0.6833,62.85,63.27,0.28,26.01,control,control16,0.539175
6407,55.91,1.09,1.0867,0.39,0.4033,35.78,37.12,0.7,0.6833,64.22,62.88,0.2967,27.22,control,control16,0.5441750000000001
6408,56.99,1.08,1.07,0.38,0.3633,35.19,33.96,0.7,0.7067,64.81,66.04,0.3367,31.17,control,control16,0.5375000000000001
6409,58.0667,1.0767,1.09,0.38,0.3767,35.29,34.56,0.6967,0.7133,64.71,65.44,0.32,29.72,control,control16,0.541675
6410,59.1833,1.1167,1.09,0.3867,0.3733,34.63,34.25,0.73,0.7167,65.37,65.75,0.3567,31.94,control,control16,0.551675
6411,60.2467,1.0633,1.11,0.36,0.4067,33.86,36.64,0.7033,0.7033,66.14,63.36,0.2967,27.9,control,control16,0.5433250000000001
6412,61.32,1.0733,1.0533,0.4,0.3967,37.27,37.66,0.6733,0.6567,62.73,62.34,0.2767,25.78,control,control16,0.53165
6413,62.4367,1.1167,1.0933,0.3933,0.3867,35.22,35.37,0.7233,0.7067,64.78,64.63,0.3367,30.15,control,control16,0.5525
6414,63.52,1.0833,1.1067,0.3733,0.4067,34.46,36.75,0.71,0.7,65.54,63.25,0.3033,28.0,control,control16,0.5475
6415,64.6033,1.0833,1.0733,0.37,0.3933,34.15,36.65,0.7133,0.68,65.85,63.35,0.32,29.54,control,control16,0.53915
6416,65.6967,1.0933,1.0967,0.3733,0.3767,34.15,34.35,0.72,0.72,65.85,65.65,0.3433,31.4,control,control16,0.5475
6417,66.7567,1.06,1.0633,0.37,0.3533,34.91,33.23,0.69,0.71,65.09,66.77,0.3367,31.76,control,control16,0.530825
6418,67.83,1.0733,1.0733,0.3933,0.37,36.65,34.47,0.68,0.7033,63.35,65.53,0.31,28.88,control,control16,0.53665
6419,68.94,1.11,1.0933,0.37,0.4,33.33,36.59,0.74,0.6933,66.67,63.41,0.34,30.63,control,control16,0.550825
6420,70.0667,1.1267,1.12,0.3733,0.41,33.14,36.61,0.7533,0.71,66.86,63.39,0.3433,30.47,control,control16,0.561675
6421,71.27,1.2033,1.16,0.4167,0.4233,34.63,36.49,0.7867,0.7367,65.37,63.51,0.3633,30.19,control,control16,0.5908249999999999
6422,72.4467,1.1767,1.24,0.2733,0.43,23.23,34.68,0.9033,0.81,76.77,65.32,0.4733,40.23,control,control16,0.604175
6423,73.7133,1.2667,1.1333,0.4933,0.2867,38.95,25.29,0.7733,0.8467,61.05,74.71,0.4867,38.42,control,control16,0.6
6424,74.8233,1.11,1.25,0.3567,0.3867,32.13,30.93,0.7533,0.8633,67.87,69.07,0.3667,33.03,control,control16,0.5900000000000001
6425,75.9033,1.08,1.0733,0.4,0.3867,37.04,36.02,0.68,0.6867,62.96,63.98,0.2933,27.16,control,control16,0.5383249999999999
6426,77.0033,1.1,1.09,0.41,0.39,37.27,35.78,0.69,0.7,62.73,64.22,0.3,27.27,control,control16,0.5475000000000001
6427,78.0967,1.0933,1.1067,0.3733,0.4,34.15,36.14,0.72,0.7067,65.85,63.86,0.32,29.27,control,control16,0.55
6428,79.2367,1.14,1.1033,0.3933,0.38,34.5,34.44,0.7467,0.7233,65.5,65.56,0.3667,32.16,control,control16,0.5608249999999999
6429,80.3633,1.1267,1.1367,0.41,0.4067,36.39,35.78,0.7167,0.73,63.61,64.22,0.31,27.51,control,control16,0.56585
